,file_name,class_value,workpiece_location,scenario_condition,scenario_exception
1544,Ch_000001622069.json,202_broken-contact-surface,left,normal,0
1545,Ch_000001622070.json,202_broken-contact-surface,right,normal,0
1546,Ch_000001622071.json,202_broken-contact-surface,left,normal,0
1547,Ch_000001622072.json,202_broken-contact-surface,right,normal,0
1548,Ch_000001622073.json,202_broken-contact-surface,left,normal,0
1549,Ch_000001622074.json,202_broken-contact-surface,right,normal,0
1550,Ch_000001622075.json,202_broken-contact-surface,left,faulty,0
1551,Ch_000001622076.json,202_broken-contact-surface,right,faulty,0
1552,Ch_000001622077.json,202_broken-contact-surface,left,faulty,0
1553,Ch_000001622078.json,202_broken-contact-surface,right,faulty,0
1554,Ch_000001622079.json,202_broken-contact-surface,left,faulty,0
1555,Ch_000001622080.json,202_broken-contact-surface,right,faulty,0
1556,Ch_000001622081.json,202_broken-contact-surface,left,faulty,0
1557,Ch_000001622082.json,202_broken-contact-surface,right,faulty,0
1558,Ch_000001622083.json,202_broken-contact-surface,left,faulty,0
1559,Ch_000001622084.json,202_broken-contact-surface,right,faulty,0
1560,Ch_000001622085.json,202_broken-contact-surface,left,normal,0
1561,Ch_000001622086.json,202_broken-contact-surface,right,normal,0
1562,Ch_000001622087.json,202_broken-contact-surface,left,normal,0
1563,Ch_000001622088.json,202_broken-contact-surface,right,normal,0
1564,Ch_000001622089.json,202_broken-contact-surface,left,normal,1
1565,Ch_000001622090.json,202_broken-contact-surface,right,normal,0
1566,Ch_000001622091.json,202_broken-contact-surface,left,normal,0
1567,Ch_000001622092.json,202_broken-contact-surface,right,normal,0
1568,Ch_000001622093.json,202_broken-contact-surface,left,normal,1
1569,Ch_000001622094.json,202_broken-contact-surface,right,normal,0
1570,Ch_000001622095.json,202_broken-contact-surface,left,faulty,0
1571,Ch_000001622096.json,202_broken-contact-surface,right,faulty,0
1572,Ch_000001622097.json,202_broken-contact-surface,left,faulty,0
1573,Ch_000001622098.json,202_broken-contact-surface,right,faulty,0
1574,Ch_000001622099.json,202_broken-contact-surface,left,faulty,1
1575,Ch_000001622100.json,202_broken-contact-surface,right,faulty,0
1576,Ch_000001622101.json,202_broken-contact-surface,left,faulty,0
1577,Ch_000001622102.json,202_broken-contact-surface,right,faulty,0
1578,Ch_000001622103.json,202_broken-contact-surface,left,faulty,0
1579,Ch_000001622104.json,202_broken-contact-surface,right,faulty,0
1580,Ch_000001622105.json,202_broken-contact-surface,left,normal,0
1581,Ch_000001622106.json,202_broken-contact-surface,right,normal,0
1582,Ch_000001622107.json,202_broken-contact-surface,left,normal,0
1583,Ch_000001622108.json,202_broken-contact-surface,right,normal,0
1584,Ch_000001622109.json,202_broken-contact-surface,left,normal,0
1585,Ch_000001622110.json,202_broken-contact-surface,right,normal,0
1586,Ch_000001622111.json,202_broken-contact-surface,left,normal,0
1587,Ch_000001622112.json,202_broken-contact-surface,right,normal,0
1588,Ch_000001622113.json,202_broken-contact-surface,left,normal,0
1589,Ch_000001622114.json,202_broken-contact-surface,right,normal,0
1590,Ch_000001622115.json,202_broken-contact-surface,left,faulty,0
1591,Ch_000001622116.json,202_broken-contact-surface,right,faulty,0
1592,Ch_000001622117.json,202_broken-contact-surface,left,faulty,0
1593,Ch_000001622118.json,202_broken-contact-surface,right,faulty,0
1594,Ch_000001622119.json,202_broken-contact-surface,left,faulty,1
1595,Ch_000001622120.json,202_broken-contact-surface,right,faulty,0
1596,Ch_000001622121.json,202_broken-contact-surface,left,faulty,0
1597,Ch_000001622122.json,202_broken-contact-surface,right,faulty,0
1598,Ch_000001622123.json,202_broken-contact-surface,left,faulty,0
1599,Ch_000001622124.json,202_broken-contact-surface,right,faulty,0
1600,Ch_000001620523.json,203_metal-ring-upper-part,left,normal,0
1601,Ch_000001620524.json,203_metal-ring-upper-part,right,normal,0
1602,Ch_000001620525.json,203_metal-ring-upper-part,left,normal,0
1603,Ch_000001620526.json,203_metal-ring-upper-part,right,normal,0
1604,Ch_000001620527.json,203_metal-ring-upper-part,left,normal,0
1605,Ch_000001620528.json,203_metal-ring-upper-part,right,normal,0
1606,Ch_000001620529.json,203_metal-ring-upper-part,left,normal,0
1607,Ch_000001620530.json,203_metal-ring-upper-part,right,normal,0
1608,Ch_000001620531.json,203_metal-ring-upper-part,left,normal,0
1609,Ch_000001620532.json,203_metal-ring-upper-part,right,normal,0
1610,Ch_000001620533.json,203_metal-ring-upper-part,left,faulty,0
1611,Ch_000001620534.json,203_metal-ring-upper-part,right,faulty,0
1612,Ch_000001620535.json,203_metal-ring-upper-part,left,faulty,0
1613,Ch_000001620536.json,203_metal-ring-upper-part,right,faulty,0
1614,Ch_000001620537.json,203_metal-ring-upper-part,left,faulty,0
1615,Ch_000001620538.json,203_metal-ring-upper-part,right,faulty,0
1616,Ch_000001620539.json,203_metal-ring-upper-part,left,faulty,0
1617,Ch_000001620540.json,203_metal-ring-upper-part,right,faulty,0
1618,Ch_000001620541.json,203_metal-ring-upper-part,left,faulty,0
1619,Ch_000001620542.json,203_metal-ring-upper-part,right,faulty,0
1620,Ch_000001620543.json,203_metal-ring-upper-part,left,normal,0
1621,Ch_000001620544.json,203_metal-ring-upper-part,right,normal,0
1622,Ch_000001620545.json,203_metal-ring-upper-part,left,normal,0
1623,Ch_000001620546.json,203_metal-ring-upper-part,right,normal,0
1624,Ch_000001620547.json,203_metal-ring-upper-part,left,normal,0
1625,Ch_000001620548.json,203_metal-ring-upper-part,right,normal,0
1626,Ch_000001620549.json,203_metal-ring-upper-part,left,normal,0
1627,Ch_000001620550.json,203_metal-ring-upper-part,right,normal,0
1628,Ch_000001620551.json,203_metal-ring-upper-part,left,normal,0
1629,Ch_000001620552.json,203_metal-ring-upper-part,right,normal,0
1630,Ch_000001620553.json,203_metal-ring-upper-part,left,faulty,0
1631,Ch_000001620554.json,203_metal-ring-upper-part,right,faulty,0
1632,Ch_000001620555.json,203_metal-ring-upper-part,left,faulty,0
1633,Ch_000001620556.json,203_metal-ring-upper-part,right,faulty,0
1634,Ch_000001620557.json,203_metal-ring-upper-part,left,faulty,0
1635,Ch_000001620558.json,203_metal-ring-upper-part,right,faulty,0
1636,Ch_000001620559.json,203_metal-ring-upper-part,left,faulty,0
1637,Ch_000001620560.json,203_metal-ring-upper-part,right,faulty,0
1638,Ch_000001620561.json,203_metal-ring-upper-part,left,faulty,0
1639,Ch_000001620562.json,203_metal-ring-upper-part,right,faulty,0
1640,Ch_000001620563.json,203_metal-ring-upper-part,left,normal,0
1641,Ch_000001620564.json,203_metal-ring-upper-part,right,normal,0
1642,Ch_000001620565.json,203_metal-ring-upper-part,left,normal,0
1643,Ch_000001620566.json,203_metal-ring-upper-part,right,normal,0
1644,Ch_000001620567.json,203_metal-ring-upper-part,left,normal,0
1645,Ch_000001620568.json,203_metal-ring-upper-part,right,normal,0
1646,Ch_000001620569.json,203_metal-ring-upper-part,left,normal,0
1647,Ch_000001620570.json,203_metal-ring-upper-part,right,normal,0
1648,Ch_000001620571.json,203_metal-ring-upper-part,left,normal,0
1649,Ch_000001620572.json,203_metal-ring-upper-part,right,normal,0
1650,Ch_000001620573.json,203_metal-ring-upper-part,left,faulty,0
1651,Ch_000001620574.json,203_metal-ring-upper-part,right,faulty,0
1652,Ch_000001620575.json,203_metal-ring-upper-part,left,faulty,0
1653,Ch_000001620576.json,203_metal-ring-upper-part,right,faulty,0
1654,Ch_000001620577.json,203_metal-ring-upper-part,left,faulty,0
1655,Ch_000001620578.json,203_metal-ring-upper-part,right,faulty,0
1656,Ch_000001620579.json,203_metal-ring-upper-part,left,faulty,0
1657,Ch_000001620580.json,203_metal-ring-upper-part,right,faulty,0
1658,Ch_000001620581.json,203_metal-ring-upper-part,left,faulty,0
1659,Ch_000001620582.json,203_metal-ring-upper-part,right,faulty,0
1660,Ch_000001620583.json,203_metal-ring-upper-part,left,normal,0
1661,Ch_000001620584.json,203_metal-ring-upper-part,right,normal,0
1662,Ch_000001620585.json,203_metal-ring-upper-part,left,normal,0
1663,Ch_000001620586.json,203_metal-ring-upper-part,right,normal,0
1664,Ch_000001620587.json,203_metal-ring-upper-part,left,normal,0
1665,Ch_000001620588.json,203_metal-ring-upper-part,right,normal,0
1666,Ch_000001620589.json,203_metal-ring-upper-part,left,normal,0
1667,Ch_000001620590.json,203_metal-ring-upper-part,right,normal,0
1668,Ch_000001620591.json,203_metal-ring-upper-part,left,normal,0
1669,Ch_000001620592.json,203_metal-ring-upper-part,right,normal,0
1670,Ch_000001620593.json,203_metal-ring-upper-part,left,faulty,0
1671,Ch_000001620594.json,203_metal-ring-upper-part,right,faulty,0
1672,Ch_000001620595.json,203_metal-ring-upper-part,left,faulty,0
1673,Ch_000001620596.json,203_metal-ring-upper-part,right,faulty,0
1674,Ch_000001620597.json,203_metal-ring-upper-part,left,faulty,0
1675,Ch_000001620598.json,203_metal-ring-upper-part,right,faulty,0
1676,Ch_000001620599.json,203_metal-ring-upper-part,left,faulty,0
1677,Ch_000001620600.json,203_metal-ring-upper-part,right,faulty,0
1678,Ch_000001620601.json,203_metal-ring-upper-part,left,faulty,0
1679,Ch_000001620602.json,203_metal-ring-upper-part,right,faulty,0
1680,Ch_000001620603.json,203_metal-ring-upper-part,left,normal,0
1681,Ch_000001620604.json,203_metal-ring-upper-part,right,normal,0
1682,Ch_000001620605.json,203_metal-ring-upper-part,left,normal,0
1683,Ch_000001620606.json,203_metal-ring-upper-part,right,normal,0
1684,Ch_000001620607.json,203_metal-ring-upper-part,left,normal,0
1685,Ch_000001620608.json,203_metal-ring-upper-part,right,normal,0
1686,Ch_000001620609.json,203_metal-ring-upper-part,left,normal,0
1687,Ch_000001620610.json,203_metal-ring-upper-part,right,normal,0
1688,Ch_000001620611.json,203_metal-ring-upper-part,left,normal,0
1689,Ch_000001620612.json,203_metal-ring-upper-part,right,normal,0
1690,Ch_000001620613.json,203_metal-ring-upper-part,left,faulty,0
1691,Ch_000001620614.json,203_metal-ring-upper-part,right,faulty,0
1692,Ch_000001620615.json,203_metal-ring-upper-part,left,faulty,0
1693,Ch_000001620616.json,203_metal-ring-upper-part,right,faulty,0
1694,Ch_000001620617.json,203_metal-ring-upper-part,left,faulty,0
1695,Ch_000001620618.json,203_metal-ring-upper-part,right,faulty,0
1696,Ch_000001620619.json,203_metal-ring-upper-part,left,faulty,0
1697,Ch_000001620620.json,203_metal-ring-upper-part,right,faulty,0
1698,Ch_000001620621.json,203_metal-ring-upper-part,left,faulty,0
1699,Ch_000001620622.json,203_metal-ring-upper-part,right,faulty,0
1700,Ch_000001620623.json,203_metal-ring-upper-part,left,normal,0
1701,Ch_000001620624.json,203_metal-ring-upper-part,right,normal,0
1702,Ch_000001620625.json,203_metal-ring-upper-part,left,normal,0
1703,Ch_000001620626.json,203_metal-ring-upper-part,right,normal,0
1704,Ch_000001620627.json,203_metal-ring-upper-part,left,normal,0
1705,Ch_000001620628.json,203_metal-ring-upper-part,right,normal,0
1706,Ch_000001620629.json,203_metal-ring-upper-part,left,normal,0
1707,Ch_000001620630.json,203_metal-ring-upper-part,right,normal,0
1708,Ch_000001620631.json,203_metal-ring-upper-part,left,normal,0
1709,Ch_000001620632.json,203_metal-ring-upper-part,right,normal,0
1710,Ch_000001620633.json,203_metal-ring-upper-part,left,faulty,0
1711,Ch_000001620634.json,203_metal-ring-upper-part,right,faulty,0
1712,Ch_000001620635.json,203_metal-ring-upper-part,left,faulty,0
1713,Ch_000001620636.json,203_metal-ring-upper-part,right,faulty,0
1714,Ch_000001620637.json,203_metal-ring-upper-part,left,faulty,0
1715,Ch_000001620638.json,203_metal-ring-upper-part,right,faulty,0
1716,Ch_000001620639.json,203_metal-ring-upper-part,left,faulty,0
1717,Ch_000001620640.json,203_metal-ring-upper-part,right,faulty,0
1718,Ch_000001620641.json,203_metal-ring-upper-part,left,faulty,0
1719,Ch_000001620642.json,203_metal-ring-upper-part,right,faulty,0
1720,Ch_000001620643.json,203_metal-ring-upper-part,left,normal,0
1721,Ch_000001620644.json,203_metal-ring-upper-part,right,normal,0
1722,Ch_000001620645.json,203_metal-ring-upper-part,left,normal,1
1723,Ch_000001620646.json,203_metal-ring-upper-part,right,normal,0
1724,Ch_000001620647.json,203_metal-ring-upper-part,left,normal,0
1725,Ch_000001620648.json,203_metal-ring-upper-part,right,normal,0
1726,Ch_000001620649.json,203_metal-ring-upper-part,left,normal,0
1727,Ch_000001620650.json,203_metal-ring-upper-part,right,normal,0
1728,Ch_000001620651.json,203_metal-ring-upper-part,left,normal,0
1729,Ch_000001620652.json,203_metal-ring-upper-part,right,normal,0
1730,Ch_000001620653.json,203_metal-ring-upper-part,left,faulty,0
1731,Ch_000001620654.json,203_metal-ring-upper-part,right,faulty,0
1732,Ch_000001620655.json,203_metal-ring-upper-part,left,faulty,0
1733,Ch_000001620656.json,203_metal-ring-upper-part,right,faulty,0
1734,Ch_000001620657.json,203_metal-ring-upper-part,left,faulty,0
1735,Ch_000001620658.json,203_metal-ring-upper-part,right,faulty,0
1736,Ch_000001620659.json,203_metal-ring-upper-part,left,faulty,0
1737,Ch_000001620660.json,203_metal-ring-upper-part,right,faulty,0
1738,Ch_000001620661.json,203_metal-ring-upper-part,left,faulty,0
1739,Ch_000001620662.json,203_metal-ring-upper-part,right,faulty,0
1740,Ch_000001620663.json,203_metal-ring-upper-part,left,normal,0
1741,Ch_000001620664.json,203_metal-ring-upper-part,right,normal,0
1742,Ch_000001620665.json,203_metal-ring-upper-part,left,normal,0
1743,Ch_000001620666.json,203_metal-ring-upper-part,right,normal,0
1744,Ch_000001620667.json,203_metal-ring-upper-part,left,normal,0
1745,Ch_000001620668.json,203_metal-ring-upper-part,right,normal,0
1746,Ch_000001620669.json,203_metal-ring-upper-part,left,normal,0
1747,Ch_000001620670.json,203_metal-ring-upper-part,right,normal,0
1748,Ch_000001620671.json,203_metal-ring-upper-part,left,normal,0
1749,Ch_000001620672.json,203_metal-ring-upper-part,right,normal,0
1750,Ch_000001620673.json,203_metal-ring-upper-part,left,faulty,0
1751,Ch_000001620674.json,203_metal-ring-upper-part,right,faulty,0
1752,Ch_000001620675.json,203_metal-ring-upper-part,left,faulty,0
1753,Ch_000001620676.json,203_metal-ring-upper-part,right,faulty,0
1754,Ch_000001620677.json,203_metal-ring-upper-part,left,faulty,0
1755,Ch_000001620678.json,203_metal-ring-upper-part,right,faulty,0
1756,Ch_000001620679.json,203_metal-ring-upper-part,left,faulty,0
1757,Ch_000001620680.json,203_metal-ring-upper-part,right,faulty,0
1758,Ch_000001620681.json,203_metal-ring-upper-part,left,faulty,0
1759,Ch_000001620682.json,203_metal-ring-upper-part,right,faulty,0
1760,Ch_000001620683.json,203_metal-ring-upper-part,left,normal,0
1761,Ch_000001620684.json,203_metal-ring-upper-part,right,normal,0
1762,Ch_000001620685.json,203_metal-ring-upper-part,left,normal,0
1763,Ch_000001620686.json,203_metal-ring-upper-part,right,normal,0
1764,Ch_000001620687.json,203_metal-ring-upper-part,left,normal,0
1765,Ch_000001620688.json,203_metal-ring-upper-part,right,normal,0
1766,Ch_000001620689.json,203_metal-ring-upper-part,left,normal,0
1767,Ch_000001620690.json,203_metal-ring-upper-part,right,normal,0
1768,Ch_000001620691.json,203_metal-ring-upper-part,left,normal,0
1769,Ch_000001620692.json,203_metal-ring-upper-part,right,normal,0
1770,Ch_000001620693.json,203_metal-ring-upper-part,left,faulty,0
1771,Ch_000001620694.json,203_metal-ring-upper-part,right,faulty,0
1772,Ch_000001620695.json,203_metal-ring-upper-part,left,faulty,0
1773,Ch_000001620696.json,203_metal-ring-upper-part,right,faulty,0
1774,Ch_000001620697.json,203_metal-ring-upper-part,left,faulty,0
1775,Ch_000001620698.json,203_metal-ring-upper-part,right,faulty,0
1776,Ch_000001620699.json,203_metal-ring-upper-part,left,faulty,0
1777,Ch_000001620700.json,203_metal-ring-upper-part,right,faulty,0
1778,Ch_000001620701.json,203_metal-ring-upper-part,left,faulty,0
1779,Ch_000001620702.json,203_metal-ring-upper-part,right,faulty,0
1780,Ch_000001620703.json,203_metal-ring-upper-part,left,normal,0
1781,Ch_000001620704.json,203_metal-ring-upper-part,right,normal,0
1782,Ch_000001620705.json,203_metal-ring-upper-part,left,normal,0
1783,Ch_000001620706.json,203_metal-ring-upper-part,right,normal,0
1784,Ch_000001620707.json,203_metal-ring-upper-part,left,normal,0
1785,Ch_000001620708.json,203_metal-ring-upper-part,right,normal,0
1786,Ch_000001620709.json,203_metal-ring-upper-part,left,normal,0
1787,Ch_000001620710.json,203_metal-ring-upper-part,right,normal,0
1788,Ch_000001620711.json,203_metal-ring-upper-part,left,normal,0
1789,Ch_000001620712.json,203_metal-ring-upper-part,right,normal,0
1790,Ch_000001620713.json,203_metal-ring-upper-part,left,faulty,0
1791,Ch_000001620714.json,203_metal-ring-upper-part,right,faulty,0
1792,Ch_000001620715.json,203_metal-ring-upper-part,left,faulty,0
1793,Ch_000001620716.json,203_metal-ring-upper-part,right,faulty,0
1794,Ch_000001620717.json,203_metal-ring-upper-part,left,faulty,0
